,SPP3156,,16.04,RED25.19(400 BAG),RED25.19(400 BAG),BAG,,
,SPP3157,,16.38,RED25.19(400 BAG),RED25.19(400 BAG),BAG,,
,SPP3158,,20.56,RED25.18(200 BAG),RED25.18(200 BAG),BAG,,
,SPP3159,,21,RED25.23(150 BAG),RED25.23(150 BAG),BAG,,
,SPP3160,,19.8,RED25.23(151 BAG),RED25.23(151 BAG),BAG,,
,SPP3161,,22,SKYSWAD1(120 SHOES),SKYSWAD1(120 SHOES),SHOES,,
,SPP3162,,15,SKYSWAD1(120 SHOES),SKYSWAD1(120 SHOES),SHOES,,
,SPP3163,,23,SKYSWAD1(120 SHOES),SKYSWAD1(120 SHOES),SHOES,,
,SPP3164,,16.5,SKYSWAD1(120 SHOES),SKYSWAD1(120 SHOES),SHOES,,
,SPP3165,,13.5,SKYSWAD1(120 SHOES),SKYSWAD1(120 SHOES),SHOES,,
,SPP3166,,30,SKYSWAD1(120 SHOES),SKYSWAD1(120 SHOES),SHOES,,
,SPP3167,,13.5,JT TUSHER,JT TUSHER,CONTROLLER,,
,SPP3168,,24.1,RED26.1(100 BAG),RED26.1(100 BAG),BAG,,
,SPP3169,,23.8,RED26.1(100 BAG),RED26.1(100 BAG),BAG,,
,SPP3170,,14,SKY10479(3 MAT),SKY10479(3 MAT),MAT,,
,SPP3171,,23,DEAR BD,DEAR BD,HAIR DRYER COMB,,
,SPP3172,,23,DEAR BD,DEAR BD,HAIR DRYER COMB,,
,SPP3173,,48.6,SARIF,SARIF,T SHIRT,,
,SPP3174,,48.5,SARIF,SARIF,T SHIRT,,
,SPP3175,,9.5,SKYTN15(21 BAG),SKYTN15(21 BAG),BAG,,
,SPP3176,,8.5,SKY11295(90 PLASTIC BOX),SKY11295(90 PLASTIC BOX),PLASTIC BOX,,
,SPP3177,,13.5,RED25.9(280 BAG),RED25.9(280 BAG),LUNCH BAG,,
,SPP3178,,16.5,RED25.9(280 BAG),RED25.9(280 BAG),LUNCH BAG,,
,SPP3179,,18.5,RED25.9(280 BAG),RED25.9(280 BAG),LUNCH BAG,,
,SPP3180,,13.5,RED25.5(200 BAG),RED25.5(200 BAG),BAG,,
,SPP3181,,13.5,RED25.5(200 BAG),RED25.5(200 BAG),BAG,,
,SPP3182,,12,SKY10170(90 BAG),SKY10170(90 BAG),BAG,,
,SPP3183,,17,ENGR FAISAL KHAN,ENGR FAISAL KHAN,FILTER,,
,SPP3184,,16.5,MD APU SHEIKH,MD APU SHEIKH,MOBILE PHONE FILM,,
,SPP3185,,16.4,MD APU SHEIKH,MD APU SHEIKH,Mobile phone shell,,
,SPP3186,,16.2,MD APU SHEIKH,MD APU SHEIKH,Mobile phone shell,,
,SPP3187,,25,RED25.2(640 BAG),RED25.2(640 BAG),BAG,,
,SPP3188,,25,RED25.2(640 BAG),RED25.2(640 BAG),BAG,,
,SPP3189,,25,RED25.2(640 BAG),RED25.2(640 BAG),BAG,,
,SPP3190,,25,RED25.2(640 BAG),RED25.2(640 BAG),BAG,,
,SPP3191,,25,RED25.2(640 BAG),RED25.2(640 BAG),BAG,,
,SPP3192,,25,RED25.2(640 BAG),RED25.2(640 BAG),BAG,,
,SPP3193,,25,RED25.2(640 BAG),RED25.2(640 BAG),BAG,,
,SPP3194,,10.5,RED25.6(140 BAG),RED25.6(140 BAG),BAG,,
,SPP3195,,8.5,RED25.6(140 BAG),RED25.6(140 BAG),BAG,,
,SPP3196,,10.5,RED25.6(140 BAG),RED25.6(140 BAG),BAG,,
,SPP3197,,74,NIZAM,NIZAM,ELECTRON TUBE,,
,SPP3198,,37,DEAR BD,DEAR BD,PEN,,
,SPP3199,,37,DEAR BD,DEAR BD,PEN,,
,SPP3200,,37,DEAR BD,DEAR BD,PEN,,
,SPP3201,,37,DEAR BD,DEAR BD,PEN,,
,SPP3202,,37,DEAR BD,DEAR BD,PEN,,
,SPP3203,,35.5,DEAR BD,DEAR BD,PEN,,
,SPP3204,,14,SKY11568(500 PLASTIC HOOK),SKY11568(500 PLASTIC HOOK),PLASTIC HOOK,,
,SPP3205,,9,SKYGT,SKYGT,MOTORCYCLE HELMET BRACKET,,
,SPP3206,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3207,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3208,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3209,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3210,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3211,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3212,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3213,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3214,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3215,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3216,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3217,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3218,,16.5,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3219,,7,MOBILE BAZAR,MOBILE BAZAR,PHONE CASE,,
,SPP3220,,25,RED25.1(300 BAG),RED25.1(300 BAG),BAG,,
,SPP3221,,23.5,RED25.1(300 BAG),RED25.1(300 BAG),BAG,,
,SPP3222,,69.3,BINIMOY,BINIMOY,T SHIRT,,
,SPP3223,,76.8,BINIMOY,BINIMOY,T SHIRT,,
,SPP3224,,70.3,BINIMOY,BINIMOY,T SHIRT,,
,SPP3225,,73.2,BINIMOY,BINIMOY,T SHIRT,,
,SPP3226,,70.5,BINIMOY,BINIMOY,T SHIRT,,
,SPP3227,,11,ENGR FAISAL KHAN,ENGR FAISAL KHAN,FILTER,,
,SPP3228,,8,CSL-4001,CSL-4001,IC READER,,
,,,,,,IC READER（USB),,
,,,,,,CARD CONNECTOR,,
,SPP3229,,2,CSL-4002,CSL-4002,AIRPORT TIME CAPSULE,,
,SPP3230,,19.4,CSL-4003,CSL-4003,MOUSE TRAP,,
,SPP3231,,19.4,CSL-4004,CSL-4004,MOUSE TRAP,,
,SPP3232,,9.8,CSL-4005,CSL-4005,MOUSE TRAP,,
,SPP3233,,115,CSL-4006,CSL-4006,ONU,,
,SPP3234,,,CSL-4007,CSL-4007,ONU,,
,SPP3235,,,CSL-4008,CSL-4008,ONU,,
,SPP3236,,,CSL-4009,CSL-4009,ONU,,
,SPP3237,,,CSL-4010,CSL-4010,ONU,,
,SPP3238,,278,CSL-4011,CSL-4011,ROLLER BLOCK,,
,SPP3239,,4,CSL-4012,CSL-4012,POWER SUPPLY,,
,SPP3240,,13.6,CSL-4013,CSL-4013,PLC MODEL,,
,,,,,,TOUCH SCREEN,,
,SPP3241,,7.7,CSL-4014,CSL-4014,BOX,,
,,,,,,PLC MODEL,,
,SPP3242,,5.2,CSL-4015,CSL-4015,SHOES,,
,SPP3243,,3,CSL-4016,CSL-4016,EPON OLT,,
